id,result_master_id,DDH_name,from_m,to_m,Sample_Length_m,Scan_Length_m,Scan_Recovery_pct,Comp(c/s),Rayl(c/s),LT(secs),Al_pct,Al_2SE_pct,Al_mdl_pct,Si_pct,Si_2SE_pct,Si_mdl_pct,P_ppm,P_2SE_ppm,P_mdl_ppm,S_pct,S_2SE_pct,S_mdl_pct,Cl_ppm,Cl_2SE_ppm,Cl_mdl_ppm,K_pct,K_2SE_pct,K_mdl_pct,Ca_pct,Ca_2SE_pct,Ca_mdl_pct,Ti_ppm,Ti_2SE_ppm,Ti_mdl_ppm,V_ppm,V_2SE_ppm,V_mdl_ppm,Cr_ppm,Cr_2SE_ppm,Cr_mdl_ppm,Mn_ppm,Mn_2SE_ppm,Mn_mdl_ppm,Fe_pct,Fe_2SE_pct,Fe_mdl_pct,Ni_ppm,Ni_2SE_ppm,Ni_mdl_ppm,Cu_pct,Cu_2SE_pct,Cu_mdl_pct,Zn_pct,Zn_2SE_pct,Zn_mdl_pct,Ga_ppm,Ga_2SE_ppm,Ga_mdl_ppm,As_ppm,As_2SE_ppm,As_mdl_ppm,Se_ppm,Se_2SE_ppm,Se_mdl_ppm,Rb_ppm,Rb_2SE_ppm,Rb_mdl_ppm,Sr_ppm,Sr_2SE_ppm,Sr_mdl_ppm,Y_ppm,Y_2SE_ppm,Y_mdl_ppm,Zr_ppm,Zr_2SE_ppm,Zr_mdl_ppm,Nb_ppm,Nb_2SE_ppm,Nb_mdl_ppm,Mo_ppm,Mo_2SE_ppm,Mo_mdl_ppm,Ba_ppm,Ba_2SE_ppm,Ba_mdl_ppm,La_ppm,La_2SE_ppm,La_mdl_ppm,Ce_ppm,Ce_2SE_ppm,Ce_mdl_ppm,Pb_pct,Pb_2SE_pct,Pb_mdl_pct,U_ppm,U_2SE_ppm,U_mdl_ppm,minaloggerlink
69333,38,OOLDEA2,114,115,1,0.916,91.6,1625.828,515.9402,66.36,5.1123,0.5732,0.3602,19.6481,0.4897,0.1493,521.5231,380.1227,515.8496,0,0.0294,0.0436,0,0,0,1.2148,0.0161,0.0037,0.7542,0.0086,0.002,1998.1602,32.3734,10.1916,20.46,5.75,5.98,33.3,5.73,7.69,2785.7218,51.1142,6.9701,14.2023,0.0193,0.0008,13.24,1.54,2.07,0.0048,0.0004,0.0006,0.0056,0.0003,0.0003,15.4,1.57,2.23,7.56,2.73,3.97,0,0.0002,0.0004,56.59,3.87,4.99,156.76,6.34,4.34,20.74,6.21,8.33,76.79,5.88,7.99,0,5.78,8.13,0,6.3,9.5,0,95.25,43.98,96.49,34.31,20.27,233.1,22.57,24.01,0,0.0012,0.0018,19.17,9.54,13.62,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=114.0&toDepth=115.0
69334,38,OOLDEA2,115,116,1,0.9072,90.72,1633.081,509.9792,67.33,3.7154,0.4891,0.42,19.8037,0.4958,0.1599,0,383.6141,545.0898,0,0.0304,0.0449,0,0,0,1.2832,0.0167,0.0037,0.7885,0.0088,0.002,1724.185,28.7764,10.1916,16.62,5.43,5.96,33.07,5.57,7.59,1695.2864,32.5272,6.9701,15.9418,0.0212,0.0008,15.38,1.71,2.2,0.0055,0.0005,0.0006,0.0055,0.0003,0.0003,16.28,1.7,2.36,8.04,2.73,4.11,0,0.0002,0.0004,68.51,4.19,5.22,136.44,5.91,4.55,21.8,6.53,8.69,64.64,6.01,8.38,0,6.06,9.31,0,0,0,0,0,0,113.28,31.94,20.13,197.41,21.65,23.91,0,0.0012,0.0018,28.37,10.13,14.26,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=115.0&toDepth=116.0
69335,38,OOLDEA2,116,117,1,0.8591,85.91,1501.65,523.41,68.68,5.717,0.6232,0.369,21.2242,0.5168,0.1546,0,384.0505,531.1244,0.1207,0.0377,0.0458,0,0,0,1.5278,0.019,0.0039,0.789,0.0087,0.0021,1870.465,30.5749,10.1916,20.3,5.75,6.11,34.12,5.8,7.79,1479.9873,28.6549,6.9701,17.143,0.0225,0.0008,16.83,1.71,2.2,0.0053,0.0005,0.0006,0.0069,0.0003,0.0003,19.36,1.7,2.35,7.4,2.73,4.13,0,0.0002,0.0004,66.25,4.08,5.18,151.38,6.25,4.51,23.06,6.53,8.6,85.61,6.14,8.26,0,0,0,0,6.4,9.7,0,0,0,118.98,33.03,20.74,229.89,22.49,24.58,0,0.0012,0.0018,17.99,9.96,14.14,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=116.0&toDepth=117.0
69336,38,OOLDEA2,117,118,1,0.9503,95.03,1513.302,519.1136,69.87,4.0323,0.5186,0.4406,20.975,0.5141,0.1679,0,0,0,0.1562,0.0416,0.0466,0,0,0,0.9333,0.0131,0.0039,0.7842,0.0086,0.0021,2719.9678,40.7665,10.1916,34.85,6.07,6.08,57.4,6.33,7.81,1486.183,28.6549,6.9701,19.6767,0.0251,0.0008,17.85,1.79,2.37,0.0072,0.0005,0.0007,0.0091,0.0003,0.0003,21.43,1.82,2.53,16.73,3.06,4.41,0.0008,0.0003,0.0004,9.77,3.76,5.57,103.18,5.12,4.87,34.54,7.9,9.3,64.91,6.28,8.93,0,0,0,0,6.9,10.49,0,0,0,156.07,37.82,20.69,143.04,24.1,24.43,0,0,0,21.11,10.22,15.26,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=117.0&toDepth=118.0
69337,38,OOLDEA2,118,119,1,0.8317,83.17,1651.276,541.5189,63.38,5.1699,0.5878,0.3822,18.0563,0.4708,0.1588,0,381.8684,533.3065,0.0893,0.0349,0.0453,0,0,0,1.6637,0.0206,0.0038,0.5973,0.0074,0.0021,2188.8037,35.371,10.1916,33.09,6.23,6.17,52.96,6.4,7.9,1404.865,27.106,6.9701,14.3138,0.0197,0.0008,13.93,1.71,2.22,0.0053,0.0005,0.0007,0.0061,0.0003,0.0003,15.52,1.7,2.4,8.2,2.9,4.19,0,0.0003,0.0004,107.59,4.83,5.31,139.05,5.99,4.66,20.22,6.63,8.96,95.09,6.54,8.61,0,0,0,0,0,0,0,0,0,125.64,36.67,20.82,257.57,24.25,24.8,0,0.0012,0.0019,30.4,10.72,14.56,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=118.0&toDepth=119.0
69338,38,OOLDEA2,119,120,1,0.937,93.7,1560.514,517.6407,66.75,5.2401,0.5902,0.3804,20.6883,0.5098,0.1569,0,391.4696,536.3614,0.1328,0.0392,0.0463,0,0,0,1.2816,0.0168,0.004,0.7273,0.0083,0.0021,2306.3073,35.9705,10.7911,29.25,6.07,6.25,49.04,6.25,7.95,2257.5422,41.8207,6.9701,17.6249,0.0231,0.0008,17.09,1.79,2.27,0.0057,0.0005,0.0007,0.0079,0.0003,0.0003,19.55,1.76,2.41,6.92,2.9,4.23,0.0005,0.0003,0.0004,21.8,3.65,5.33,131.14,5.73,4.61,26.54,6.95,8.81,67.71,6.01,8.45,0,6.06,8.98,0,0,0,0,0,0,151.16,36.43,21.22,217.62,23.94,25.09,0,0.0012,0.0019,16.47,9.8,14.53,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=119.0&toDepth=120.0
69339,38,OOLDEA2,120,121,1,0.8144,81.44,1661.226,513.6439,64.97,5.2562,0.5913,0.3748,18.3215,0.4717,0.1565,0,380.9955,521.5231,0.0894,0.0345,0.0447,0,0,0,2.235,0.026,0.0038,0.769,0.0088,0.0021,2798.5033,42.5651,10.7911,45.87,7.03,6.47,48.81,6.4,8.24,2561.9038,47.2419,6.9701,13.8263,0.0192,0.0008,15.38,1.71,2.21,0.0057,0.0005,0.0007,0.0066,0.0003,0.0003,18.1,1.7,2.37,4.34,2.73,4.19,0,0.0002,0.0004,102.76,4.72,5.23,193.76,7.56,4.56,17.48,6.32,8.72,75.19,6.14,8.38,0,6.06,9.12,0,6.6,9.92,607.14,143.31,47.23,127.83,41.82,21.88,243.85,27.3,25.88,0.0024,0.0012,0.0018,28.2,10.47,14.29,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=120.0&toDepth=121.0
69340,38,OOLDEA2,121,122,1,0.7591,75.91,1619.842,523.9097,59.8,5.1053,0.5845,0.3774,18.5423,0.4834,0.1558,0,390.5968,533.7429,0.0477,0.0315,0.0446,0,0,0,1.6556,0.0208,0.0037,0.5091,0.0068,0.0021,2245.757,36.57,10.1916,23.5,6.07,6.21,51.45,6.4,8,2856.1974,52.6631,6.9701,13.1274,0.0185,0.0008,11.45,1.62,2.15,0.004,0.0005,0.0006,0.0055,0.0003,0.0003,16.72,1.63,2.32,8.37,2.73,4.07,0,0.0002,0.0004,94.06,4.62,5.16,101.96,4.95,4.5,20.43,6.42,8.61,92.55,6.28,8.31,0,5.96,8.98,0,6.5,9.78,0,0,0,104.92,38,21.06,186.05,24.17,24.9,0,0.0012,0.0018,16.13,10.3,14.13,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=121.0&toDepth=122.0
69341,38,OOLDEA2,122,123,1,0.8647,86.47,2251.818,639.8149,66.16,5.5165,0.5958,0.3485,22.4088,0.5285,0.1436,0,0,0,0,0.029,0.0425,0,0,0,3.4385,0.0373,0.0034,0.4508,0.0064,0.002,3434.5813,50.3587,9.5921,62.5,7.35,6.06,26.52,5.73,7.87,1443.5878,27.8805,6.1957,7.0317,0.0113,0.0008,20.93,1.54,1.77,0.0043,0.0004,0.0005,0.0058,0.0002,0.0002,19.86,1.45,1.95,0,2.25,3.4,0.0005,0.0002,0.0003,226.68,6.76,4.38,73.82,3.82,3.86,12.53,5.37,7.36,138.09,6.41,7.15,0,5.22,7.91,0,0,0,297.37,135.08,43.24,123.22,45.82,20.18,175.3,28.14,24.05,0.0042,0.001,0.0015,30.91,9.8,12.02,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=122.0&toDepth=123.0
69342,38,OOLDEA2,123,124,1,0.8862,88.62,2200.403,635.2596,64.91,4.8257,0.5444,0.3589,25.6688,0.5848,0.1445,0,410.6722,553.8182,0,0.0318,0.0457,0,0,0,1.4924,0.019,0.0037,0.9746,0.0104,0.002,1969.9833,32.9729,10.1916,35.64,5.91,6.06,21.62,5.5,7.86,2455.8031,44.9185,6.9701,9.4529,0.014,0.0008,22.38,1.62,1.87,0.0061,0.0004,0.0006,0.0058,0.0002,0.0003,23.38,1.51,2.04,11.42,2.41,3.57,0.0006,0.0002,0.0003,117.69,4.62,4.54,49.77,3.3,3.99,0,5.26,7.64,112.05,6.01,7.37,0,0,0,0,5.9,10.08,0,97.44,44.09,66.61,34.97,20.41,151.05,23.03,24.06,0,0.0011,0.0016,35.8,9.29,12.45,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=123.0&toDepth=124.0
69343,38,OOLDEA2,124,125,1,0.9254,92.54,2510.824,673.149,68.97,4.6561,0.5299,0.3649,25.0224,0.5672,0.1437,0,0,0,0,0.0288,0.0434,0,0,0,2.8606,0.0317,0.0035,0.7452,0.0086,0.002,1779.9393,29.9754,9.5921,25.25,5.59,5.88,14.61,5.27,7.66,1538.0716,29.4294,6.1957,7.2232,0.0113,0.0007,19.31,1.45,1.74,0.0051,0.0004,0.0005,0.0046,0.0002,0.0002,23.25,1.45,1.94,3.54,2.25,3.46,0.0008,0.0002,0.0003,197.15,6.12,4.34,76.25,3.82,3.82,0,5.05,7.35,117.79,5.88,7.07,0,5.13,7.92,0,5.6,7.27,75.82,92.72,42.6,43.76,33.34,19.78,155.78,21.88,23.35,0.0042,0.001,0.0015,41.38,9.46,11.91,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=124.0&toDepth=125.0
69344,38,OOLDEA2,125,126,1,0.964,96.4,1883.92,561.7911,72.91,5.5432,0.5956,0.344,21.8555,0.5145,0.1426,0,369.6486,503.6298,0.0617,0.0307,0.0422,0,0,0,2.0202,0.0235,0.0035,0.518,0.0065,0.0019,2750.5427,40.7665,9.5921,42.04,6.07,5.74,43.01,5.65,7.4,1885.8028,35.625,6.1957,12.6954,0.0173,0.0007,15.55,1.54,1.92,0.0041,0.0004,0.0006,0.0056,0.0002,0.0003,21.37,1.51,2.09,8.2,2.41,3.66,0,0.0002,0.0003,135.51,4.94,4.58,86.76,4.26,4.01,25.59,6.32,7.67,89.75,5.74,7.41,0,5.41,8.01,0,5.8,8.69,0,0,0,134.98,37.94,19.4,148.15,23.71,22.94,0,0.0011,0.0016,24.57,9.46,12.57,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=125.0&toDepth=126.0
69345,38,OOLDEA2,126,127,1,0.9501,95.01,1495.908,523.9777,67.08,5.0883,0.5803,0.386,20.7348,0.5111,0.1559,0,388.8511,532.87,0,0.03,0.0448,0,0,0,1.6032,0.0198,0.0039,0.7164,0.0082,0.0021,2398.6315,37.1695,10.7911,20.78,6.07,6.41,52.81,6.48,8.19,4203.7526,75.8968,6.9701,17.1514,0.0226,0.0008,12.39,1.71,2.27,0.0042,0.0005,0.0007,0.0054,0.0003,0.0003,17.03,1.7,2.4,13.84,2.9,4.18,0.0004,0.0002,0.0004,49.93,3.97,5.3,156.33,6.43,4.59,32.96,7.48,8.79,94.42,6.41,8.46,0,0,0,0,6.6,9.88,0,0,0,113.58,37.21,21.69,258.18,24.25,25.67,0,0,0,15.87,10.05,14.48,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=126.0&toDepth=127.0
69346,38,OOLDEA2,127,128,1,0.9541,95.41,1539.988,495.7639,73.7,4.975,0.5508,0.3423,19.6941,0.4748,0.1388,993.2942,362.2294,479.6267,0,0.0269,0.0403,0,0,0,1.5573,0.0189,0.0035,0.6582,0.0075,0.0019,2164.2239,33.5724,9.5921,18.06,5.59,5.84,68.7,6.63,7.52,2917.3795,53.4375,6.9701,15.8531,0.0208,0.0008,12.99,1.54,2.07,0.0047,0.0004,0.0006,0.0051,0.0002,0.0003,15.15,1.57,2.21,11.58,2.73,3.9,0.0007,0.0002,0.0003,47.68,3.65,4.91,161.63,6.51,4.26,28.22,6.63,8.16,74.79,5.74,7.85,0,5.68,8.51,0,6.1,9.03,263.13,100.73,42.56,92.31,34,19.66,194.82,22.11,23.45,0,0,0,17.31,9.29,13.4,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=127.0&toDepth=128.0
69347,38,OOLDEA2,128,129,1,0.8619,86.19,1484.921,517.678,65.89,5.812,0.6347,0.3743,21.3539,0.5213,0.1543,935.6866,394.0882,527.1966,0,0.03,0.0447,0,0,0,1.5453,0.0193,0.0039,0.6621,0.0079,0.0021,2468.1744,38.3685,10.7911,29.25,6.39,6.55,130.55,9.49,8.38,4659.9078,83.6414,7.7446,18.226,0.0238,0.0008,11.53,1.71,2.31,0.0033,0.0005,0.0007,0.0046,0.0003,0.0003,13.7,1.7,2.45,14.32,2.9,4.25,0.0004,0.0003,0.0004,45.1,3.97,5.39,157.72,6.51,4.66,29.17,7.16,8.92,92.42,6.41,8.55,0,0,0,0,6.7,9.92,67.26,105.89,48.06,100.43,38.06,22.09,282.81,25.01,26.24,0,0,0,16.8,10.13,14.73,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=128.0&toDepth=129.0
69348,38,OOLDEA2,129,130,1,0.9079,90.79,1652.819,513.9319,69.13,4.6154,0.5295,0.3569,20.6521,0.4983,0.1442,562.9831,369.6486,503.6298,0,0.0277,0.0419,0,0,0,1.4733,0.0184,0.0036,0.7013,0.008,0.0019,1931.6148,31.1744,9.5921,25.09,5.75,5.93,116.84,8.59,7.62,2576.6184,47.2419,6.9701,13.7859,0.0187,0.0008,12.3,1.54,2.02,0.004,0.0004,0.0006,0.0045,0.0002,0.0003,17.22,1.57,2.18,9.65,2.57,3.85,0.0005,0.0002,0.0003,61.64,3.87,4.83,147.21,5.99,4.21,20.64,6,8.02,94.69,6.01,7.73,0,5.59,8.59,0,6,9.18,233.83,97.66,43.15,63.64,33.58,19.96,199.32,22.19,23.68,0,0,0,15.87,9.29,13.18,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=129.0&toDepth=130.0
69349,38,OOLDEA2,130,131,1,0.9178,91.78,1667.756,483.3205,73.32,4.5919,0.5155,0.3323,19.6074,0.4701,0.1345,0,348.264,474.826,0,0.0262,0.0396,0,0,0,1.1483,0.0151,0.0033,0.7206,0.008,0.0018,1899.8409,30.5749,8.9926,24.14,5.27,5.46,74.12,6.55,7.02,1243.0035,24.0082,6.1957,12.4077,0.0169,0.0007,13.24,1.45,1.89,0.0032,0.0004,0.0006,0.0042,0.0002,0.0003,17.28,1.45,2.03,10.62,2.41,3.58,0.0003,0.0002,0.0003,57.13,3.54,4.48,153.29,6.08,3.91,17.48,5.48,7.48,86.94,5.48,7.18,0,5.22,7.77,0,0,0,128.82,89.87,39.53,72.55,31.88,18.35,189.48,20.82,21.82,0,0.001,0.0016,22.04,8.61,12.25,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=130.0&toDepth=131.0
69350,38,OOLDEA2,131,132,1,0.9173,91.73,1697.956,519.8028,70.48,3.187,0.4375,0.4025,22.6155,0.5293,0.1479,0,0,0,0,0.0278,0.0423,0,0,0,1.5,0.0187,0.0036,0.6494,0.0076,0.0019,2294.9166,35.371,9.5921,41.4,6.07,5.86,34.5,5.57,7.57,2293.9416,42.5951,6.1957,13.0139,0.0178,0.0008,15.04,1.54,1.98,0.0042,0.0004,0.0006,0.0049,0.0002,0.0003,19.55,1.57,2.14,10.94,2.57,3.77,0.0006,0.0002,0.0003,62.07,3.76,4.76,148.34,5.99,4.15,17.37,5.79,7.94,117.92,6.28,7.64,0,0,0,0,6,8.92,256.33,105.23,42.54,82.31,35.76,19.73,186.74,23.41,23.49,0,0.0011,0.0017,23.9,9.2,13.01,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=131.0&toDepth=132.0
69351,38,OOLDEA2,132,133,1,0.8783,87.83,1612.956,517.7048,67.53,5.1768,0.5759,0.3584,20.5868,0.5005,0.1449,1133.8218,385.7962,506.6848,0,0.0287,0.042,0,0,0,1.9134,0.0227,0.0037,0.7604,0.0086,0.002,2156.4303,34.172,10.1916,32.29,6.07,6.19,52.05,6.33,7.92,1808.3571,34.0761,6.9701,14.6905,0.0199,0.0008,15.29,1.62,2.14,0.0037,0.0004,0.0006,0.0046,0.0002,0.0003,15.65,1.63,2.29,9.17,2.73,4.03,0.0005,0.0002,0.0004,116.61,4.83,5.04,191.16,7.47,4.39,23.27,6.53,8.39,90.68,6.14,8.07,0,5.78,8.98,0,6.3,9.41,295.28,107.21,44.69,96.61,35.94,20.71,213.12,23.79,24.66,0,0.0012,0.0018,22.71,10.22,13.77,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=132.0&toDepth=133.0
69352,38,OOLDEA2,133,134,1,0.896,89.6,1504.411,500.6378,66.86,4.5136,0.5237,0.3625,22.1449,0.5253,0.1461,542.4713,387.5418,522.3959,0,0.0294,0.0441,0,0,0,1.3222,0.0172,0.0038,0.7866,0.0088,0.0021,1777.5412,29.9754,10.7911,17.1,5.75,6.32,42.86,6.18,8.07,4529.799,81.318,6.9701,15.1836,0.0204,0.0008,12.56,1.62,2.14,0.0039,0.0004,0.0006,0.0042,0.0002,0.0003,12.95,1.57,2.28,9.65,2.73,3.97,0.0006,0.0002,0.0003,53.05,3.76,5,150.86,6.17,4.34,18.74,6.11,8.3,84.67,6.01,7.97,0,0,0,0,6.2,9.44,232.41,96.01,46.35,45.88,33.21,21.26,224.86,22.49,25.22,0,0,0,19.76,9.54,13.62,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=133.0&toDepth=134.0
69353,38,OOLDEA2,134,135,1,0.957,95.7,1447.273,509.4595,68.58,5.351,0.597,0.3748,21.1637,0.5139,0.1528,1196.6664,395.8338,527.1966,0,0.0294,0.0438,0,0,0,1.7519,0.0212,0.0038,0.8391,0.0091,0.0021,2137.8455,33.5724,10.7911,26.21,6.39,6.39,40.3,6.18,8.17,4182.8423,75.1223,6.9701,15.3471,0.0205,0.0008,10.85,1.54,2.11,0.0073,0.0005,0.0006,0.006,0.0003,0.0003,13.89,1.57,2.26,11.42,2.73,3.94,0,0.0002,0.0003,65.93,3.97,4.96,180.56,7.12,4.31,24.96,6.42,8.26,72.92,5.88,7.92,0,0,0,0,6.2,9.29,777.11,147.15,47.11,64,36.43,21.75,260.16,24.78,25.71,0,0.0012,0.0017,17.65,9.54,13.53,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=134.0&toDepth=135.0
69354,38,OOLDEA2,135,136,1,0.8216,82.16,1439.601,488.4274,63.4,4.0795,0.52,0.4251,20.2808,0.5072,0.1634,0,392.7789,556.0004,0,0.0297,0.0448,0,0,0,1.4265,0.0183,0.0038,0.6789,0.0081,0.0021,2417.2163,37.769,10.7911,27.17,6.23,6.36,25.99,5.8,8.1,3159.7846,57.3098,6.9701,16.1175,0.0217,0.0008,12.73,1.71,2.25,0.0034,0.0005,0.0007,0.0048,0.0003,0.0003,16.03,1.7,2.39,10.14,2.9,4.14,0,0.0002,0.0004,37.58,3.76,5.25,144,6.08,4.55,27.9,6.95,8.7,63.7,6.01,8.35,0,0,0,0,6.5,10.29,0,106.55,46.64,116.61,38.18,21.47,224.56,24.55,25.42,0,0.0012,0.0018,14.78,9.8,14.32,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=135.0&toDepth=136.0
69355,38,OOLDEA2,136,137,1,0.9309,93.09,1913.121,571.6147,68.53,5.0118,0.5601,0.3595,20.826,0.5009,0.1448,1302.2803,393.6517,513.6675,0,0.0277,0.0421,0,0,0,2.6947,0.0301,0.0036,0.6652,0.0079,0.0021,1658.8386,28.1769,10.1916,31.97,6.07,6.1,20.11,5.57,7.81,1991.1289,37.1739,6.9701,11.1274,0.0159,0.0008,13.33,1.45,1.93,0.0044,0.0004,0.0006,0.0047,0.0002,0.0003,16.59,1.51,2.13,13.35,2.57,3.74,0.0004,0.0002,0.0003,228.08,6.98,4.76,198.45,7.56,4.18,0,5.58,7.98,43,5.48,7.74,0,0,0,0,6.1,9.31,959.37,162.18,44.23,37.88,33.7,20.6,191.69,24.32,24.39,0,0.0011,0.0016,32.59,10.64,13.05,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=136.0&toDepth=137.0
69356,38,OOLDEA2,137,138,1,0.9274,92.74,1670.162,540.4902,65.7,5.1708,0.5761,0.3613,22.6672,0.538,0.1484,600.9517,391.0332,528.0694,0,0.0291,0.0443,0,0,0,1.6216,0.0201,0.0038,0.7615,0.0086,0.0021,2219.9781,35.371,10.7911,26.53,6.23,6.33,35.41,5.95,8.08,3323.9694,60.4076,6.9701,14.1995,0.0194,0.0008,12.3,1.54,2.09,0.0034,0.0004,0.0006,0.005,0.0003,0.0003,17.47,1.57,2.24,9.17,2.73,3.92,0.0004,0.0002,0.0003,54.66,3.76,4.96,164.23,6.6,4.31,15.37,5.9,8.23,84.4,6.01,7.93,0,0,0,0,6.2,9.41,440.46,118.84,46.63,75.82,37.03,21.46,207.86,24.4,25.37,0,0,0,24.07,9.46,13.53,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=137.0&toDepth=138.0
69357,38,OOLDEA2,138,139,1,0.8529,85.29,2230.361,628.1333,66.39,3.8921,0.4964,0.4193,20.4094,0.4986,0.1561,0,0,0,0,0.0278,0.0424,0,0,0,3.0834,0.034,0.0034,0.5026,0.0068,0.002,3230.7486,47.9606,10.1916,68.57,7.35,6.01,37.21,5.8,7.79,2663.3576,48.7908,6.1957,7.4542,0.0118,0.0008,22.38,1.62,1.86,0.0058,0.0004,0.0006,0.0064,0.0003,0.0003,22.12,1.51,2.05,0,2.41,0,0,0.0002,0.0003,219.59,6.76,4.56,73.91,3.91,4.02,11.16,5.58,7.69,158.66,6.94,7.46,11.28,5.59,8.25,0,6,0,73.96,124.87,43.71,115.64,44.12,20.23,155.63,27.22,23.88,0.0041,0.0011,0.0016,32.68,10.13,12.52,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=138.0&toDepth=139.0
69358,38,OOLDEA2,139,140,1,0.8431,84.31,2608.442,692.3439,63.98,4.2672,0.5008,0.3647,21.1984,0.5052,0.1445,0,396.7067,545.9627,0,0.0284,0.0427,0,0,0,3.0686,0.034,0.0032,0.4517,0.0065,0.0019,789.552,17.9852,8.9926,0,4.64,5.6,0,4.97,7.28,1824.6207,34.8506,6.1957,4.6102,0.0085,0.0007,16.57,1.37,1.61,0.0046,0.0004,0.0005,0.003,0.0002,0.0002,15.65,1.32,1.83,0,0,0,0.0005,0.0002,0.0003,223.89,6.66,4.2,81.03,3.91,3.72,0,0,0,45.54,4.81,6.93,0,0,0,0,5.5,8.38,171.18,70.56,39.92,0,25.15,18.78,117.81,17.92,22.02,0.0069,0.001,0.0014,36.14,9.46,11.57,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=139.0&toDepth=140.0
69359,38,OOLDEA2,140,141,1,0.979,97.9,1756.031,537.9427,72.48,4.6249,0.5209,0.3404,21.2271,0.499,0.135,1266.4937,376.1949,485.7366,0,0.0267,0.04,0,0,0,1.754,0.0209,0.0035,0.7572,0.0084,0.0019,1872.863,30.5749,9.5921,23.34,5.59,5.92,31.94,5.57,7.56,3014.1866,54.9864,6.1957,13.0006,0.0177,0.0007,13.24,1.45,1.94,0.0033,0.0004,0.0006,0.004,0.0002,0.0003,17.16,1.51,2.08,10.3,2.57,3.64,0,0.0002,0.0003,106.09,4.4,4.62,160.15,6.34,4.04,19.06,5.79,7.74,94.29,5.74,7.47,0,5.41,8.11,0,5.9,9.23,365.84,103.26,43.11,53.88,32.85,19.88,176.44,22.04,23.62,0,0.0011,0.0016,23.9,9.37,12.65,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=140.0&toDepth=141.0
69360,38,OOLDEA2,141,142,1,0.9417,94.17,1795.568,540.0957,74.48,4.1825,0.4839,0.3384,19.3377,0.4626,0.1353,825.2721,357.8652,477.0082,0,0.026,0.0394,0,0,0,1.3286,0.0168,0.0033,0.6309,0.0073,0.0018,1753.5609,28.7764,8.9926,18.7,5.27,5.49,29.91,5.2,7.07,1781.2511,33.3017,6.1957,12.311,0.0168,0.0007,13.41,1.45,1.89,0.0037,0.0004,0.0006,0.0045,0.0002,0.0003,15.78,1.45,2.04,11.58,2.41,3.61,0.0006,0.0002,0.0003,84.51,3.97,4.58,144,5.82,4.02,13.48,5.48,7.71,99.9,5.88,7.44,0,5.41,8.25,0,5.9,8.54,233.29,90.53,39.82,65.46,30.79,18.42,171.26,20.36,21.92,0,0.0011,0.0016,28.03,9.12,12.54,https://minalogger.com/viewer/?project=WESTERN SA STRATIGRAPHY&hole=OOLDEA2&fromDepth=141.0&toDepth=142.0
